date,zone_id,direction,stage_max,confidence,evidence_count,confirmed_iso,trigger_iso,zone_low,zone_high,engine_class,filter_kept,summary
2026-03-24,BTC-USDT-SWAP-SHORT-1774311890000-5,SHORT,trigger,HIGH,7,2026-03-24T00:27:50+00:00,2026-03-24T00:32:28+00:00,70694.95,70787.95,primary_unique_reached_move,True,SHORT because absorb score 0.616 (ask absorbed buys); range compression observed; 35 defense cycles seen; zone defended for 180 s; OFI score 0.158 (WARNING: buy-side); trigger flow multiplier 1.41x; break 0.181% below zone
2026-03-24,BTC-USDT-SWAP-LONG-1774310514000-2,LONG,confirmed,HIGH,5,2026-03-24T00:04:54+00:00,,70872.35,70997.75,invalidated_or_expired,,LONG because absorb score 0.648 (bid absorbed sells); range compression observed; 182 defense cycles seen; zone defended for 180 s; OFI score -0.416 (WARNING: sell-side)
2026-03-24,BTC-USDT-SWAP-SHORT-1774311662000-4,SHORT,trigger,HIGH,7,2026-03-24T00:24:50+00:00,2026-03-24T00:38:59+00:00,70633.115775,70772.55,duplicate_reached_move,False,SHORT because absorb score 0.619 (ask absorbed buys); range compression observed; 5 defense cycles seen; zone defended for 228 s; OFI score -0.313 (sell-side); trigger flow multiplier 2.04x; break 0.205% below zone
2026-03-24,BTC-USDT-SWAP-LONG-1774310581000-3,LONG,confirmed,HIGH,5,2026-03-24T00:08:03+00:00,,70839.35,70952.75,invalidated_or_expired,,LONG because absorb score 0.644 (bid absorbed sells); range compression observed; 125 defense cycles seen; zone defended for 302 s; OFI score -0.540 (WARNING: sell-side)
2026-03-24,BTC-USDT-SWAP-SHORT-1774312736000-6,SHORT,trigger,HIGH,8,2026-03-24T00:45:56+00:00,2026-03-24T01:44:28+00:00,70383.15,70649.95,failed_triggered,True,SHORT because aggressive buying pressure 0.614 (absorbed); absorb score 0.605 (ask absorbed buys); range compression observed; 5 defense cycles seen; zone defended for 420 s; OFI score 0.195 (WARNING: buy-side); trigger flow multiplier 4.78x; break 0.210% below zone
2026-03-24,BTC-USDT-SWAP-SHORT-1774327507000-10,SHORT,trigger,HIGH,7,2026-03-24T04:48:07+00:00,2026-03-24T04:50:31+00:00,70281.891475,70359.45,failed_triggered,True,SHORT because absorb score 0.610 (ask absorbed buys); range compression observed; 63 defense cycles seen; zone defended for 180 s; OFI score 0.148 (WARNING: buy-side); trigger flow multiplier 1.84x; break 0.071% below zone
2026-03-24,BTC-USDT-SWAP-LONG-1774313004000-7,LONG,confirmed,HIGH,6,2026-03-24T01:03:07+00:00,,70543.45,70779.95,invalidated_or_expired,,LONG because aggressive selling pressure 0.652 (absorbed); absorb score 0.659 (bid absorbed sells); range compression observed; 37 defense cycles seen; zone defended for 1183 s; OFI score -0.091 (WARNING: sell-side)
2026-03-24,BTC-USDT-SWAP-SHORT-1774329160000-12,SHORT,confirmed,HIGH,5,2026-03-24T05:16:14+00:00,,70138.45,70219.55,invalidated_or_expired,,SHORT because absorb score 0.646 (ask absorbed buys); range compression observed; 40 defense cycles seen; zone defended for 214 s; OFI score -0.071 (sell-side)
2026-03-24,BTC-USDT-SWAP-SHORT-1774329743000-13,SHORT,confirmed,HIGH,5,2026-03-24T05:28:52+00:00,,70084.29032500001,70237.55,invalidated_or_expired,,SHORT because absorb score 0.652 (ask absorbed buys); range compression observed; 41 defense cycles seen; zone defended for 389 s; OFI score 0.067 (WARNING: buy-side)
2026-03-24,BTC-USDT-SWAP-SHORT-1774331704000-14,SHORT,confirmed,HIGH,6,2026-03-24T06:07:43+00:00,,70219.75,70377.65,invalidated_or_expired,,SHORT because aggressive buying pressure 0.687 (absorbed); absorb score 0.756 (ask absorbed buys); range compression observed; 112 defense cycles seen; zone defended for 759 s; OFI score -0.299 (sell-side)
2026-03-24,BTC-USDT-SWAP-LONG-1774328942000-11,LONG,trigger,HIGH,7,2026-03-24T05:46:15+00:00,2026-03-24T07:07:24+00:00,70093.05,70340.55,failed_triggered,False,LONG because absorb score 0.657 (bid absorbed sells); range compression observed; 43 defense cycles seen; zone defended for 2233 s; OFI score 0.186 (buy-side); trigger flow multiplier 1.41x; break 0.536% above zone
2026-03-24,BTC-USDT-SWAP-LONG-1774316785000-9,LONG,trigger,HIGH,8,2026-03-24T01:49:25+00:00,2026-03-24T07:08:26+00:00,70352.456175,70475.65,failed_triggered,False,LONG because aggressive selling pressure 0.678 (absorbed); absorb score 0.746 (bid absorbed sells); range compression observed; 157 defense cycles seen; zone defended for 180 s; OFI score -0.063 (WARNING: sell-side); trigger flow multiplier 1.52x; break 0.384% above zone
2026-03-24,BTC-USDT-SWAP-LONG-1774315073000-8,LONG,trigger,HIGH,6,2026-03-24T01:46:25+00:00,2026-03-24T07:13:07+00:00,70235.15,70845.45,failed_triggered,False,LONG because absorb score 0.635 (bid absorbed sells); range compression observed; 132 defense cycles seen; zone defended for 1712 s; trigger flow multiplier 6.29x; break 0.057% above zone
2026-03-24,BTC-USDT-SWAP-LONG-1774337368000-16,LONG,trigger,HIGH,7,2026-03-24T07:33:05+00:00,2026-03-24T07:51:43+00:00,70800.05,70950.50752500001,failed_triggered,False,LONG because aggressive selling pressure 0.640 (absorbed); absorb score 0.704 (bid absorbed sells); range compression observed; 56 defense cycles seen; zone defended for 217 s; trigger flow multiplier 2.11x; break 0.083% above zone
2026-03-24,BTC-USDT-SWAP-SHORT-1774339003000-17,SHORT,trigger,HIGH,6,2026-03-24T08:12:33+00:00,2026-03-24T08:22:01+00:00,70969.347575,71373.55,duplicate_reached_move,True,SHORT because absorb score 0.659 (ask absorbed buys); range compression observed; 15 defense cycles seen; zone defended for 950 s; trigger flow multiplier 1.57x; break 0.088% below zone
2026-03-24,BTC-USDT-SWAP-LONG-1774340147000-19,LONG,trigger,HIGH,7,2026-03-24T08:31:30+00:00,2026-03-24T09:44:19+00:00,70830.35,71088.276375,failed_triggered,False,LONG because absorb score 0.610 (bid absorbed sells); range compression observed; 15 defense cycles seen; zone defended for 943 s; OFI score 0.280 (buy-side); trigger flow multiplier 1.54x; break 0.172% above zone
2026-03-24,BTC-USDT-SWAP-LONG-1774346043000-20,LONG,confirmed,HIGH,5,2026-03-24T09:59:06+00:00,,71202.231075,71339.65,invalidated_or_expired,,LONG because absorb score 0.608 (bid absorbed sells); range compression observed; 5 defense cycles seen; zone defended for 303 s; OFI score 0.116 (buy-side)
2026-03-24,BTC-USDT-SWAP-LONG-1774346346000-21,LONG,confirmed,HIGH,5,2026-03-24T10:06:07+00:00,,71192.65,71335.49992500001,invalidated_or_expired,,LONG because absorb score 0.610 (bid absorbed sells); range compression observed; 25 defense cycles seen; zone defended for 421 s; OFI score -0.159 (WARNING: sell-side)
2026-03-24,BTC-USDT-SWAP-LONG-1774339604000-18,LONG,confirmed,HIGH,6,2026-03-24T08:15:47+00:00,,71018.25,71214.939675,invalidated_or_expired,,LONG because aggressive selling pressure 0.617 (absorbed); absorb score 0.678 (bid absorbed sells); range compression observed; 67 defense cycles seen; zone defended for 543 s; OFI score 0.061 (buy-side)
2026-03-24,BTC-USDT-SWAP-SHORT-1774336685000-15,SHORT,trigger,HIGH,8,2026-03-24T07:56:43+00:00,2026-03-24T13:41:17+00:00,70787.75,71029.85,duplicate_reached_move,False,SHORT because aggressive buying pressure 0.613 (absorbed); absorb score 0.674 (ask absorbed buys); range compression observed; 44 defense cycles seen; zone defended for 2318 s; OFI score -0.132 (sell-side); trigger flow multiplier 1.40x; break 0.641% below zone
2026-03-24,BTC-USDT-SWAP-SHORT-1774362766000-24,SHORT,trigger,HIGH,8,2026-03-24T14:36:16+00:00,2026-03-24T14:45:44+00:00,69915.374825,70111.25,failed_triggered,True,SHORT because aggressive buying pressure 0.615 (absorbed); absorb score 0.677 (ask absorbed buys); range compression observed; 26 defense cycles seen; zone defended for 210 s; OFI score -0.486 (sell-side); trigger flow multiplier 1.65x; break 0.426% below zone
2026-03-24,BTC-USDT-SWAP-SHORT-1774362129000-23,SHORT,trigger,HIGH,7,2026-03-24T14:32:46+00:00,2026-03-24T14:45:45+00:00,69805.15,70066.65,failed_triggered,False,SHORT because absorb score 0.641 (ask absorbed buys); range compression observed; 28 defense cycles seen; zone defended for 637 s; OFI score -0.224 (sell-side); trigger flow multiplier 1.46x; break 0.321% below zone
2026-03-24,BTC-USDT-SWAP-LONG-1774363528000-25,LONG,trigger,HIGH,7,2026-03-24T14:48:28+00:00,2026-03-24T14:55:34+00:00,69565.05,69802.633875,failed_triggered,True,LONG because aggressive selling pressure 0.611 (absorbed); absorb score 0.672 (bid absorbed sells); range compression observed; 16 defense cycles seen; zone defended for 180 s; trigger flow multiplier 3.06x; break 0.058% above zone
2026-03-24,BTC-USDT-SWAP-SHORT-1774369947000-26,SHORT,trigger,HIGH,7,2026-03-24T16:35:59+00:00,2026-03-24T16:38:23+00:00,69605.75,69754.910025,failed_triggered,True,SHORT because absorb score 0.614 (ask absorbed buys); range compression observed; 19 defense cycles seen; zone defended for 212 s; OFI score -0.458 (sell-side); trigger flow multiplier 2.42x; break 0.130% below zone
2026-03-24,BTC-USDT-SWAP-LONG-1774361880000-22,LONG,confirmed,HIGH,5,2026-03-24T14:23:46+00:00,,69808.35,69983.15,invalidated_or_expired,,LONG because absorb score 0.613 (bid absorbed sells); range compression observed; 10 defense cycles seen; zone defended for 346 s; OFI score -0.117 (WARNING: sell-side)
2026-03-24,BTC-USDT-SWAP-SHORT-1774371172000-29,SHORT,trigger,HIGH,7,2026-03-24T16:55:52+00:00,2026-03-24T17:04:38+00:00,69388.95,69614.739975,failed_triggered,False,SHORT because absorb score 0.608 (ask absorbed buys); range compression observed; 62 defense cycles seen; zone defended for 180 s; OFI score 0.365 (WARNING: buy-side); trigger flow multiplier 1.40x; break 0.116% below zone
2026-03-24,BTC-USDT-SWAP-SHORT-1774370927000-28,SHORT,trigger,HIGH,8,2026-03-24T16:52:46+00:00,2026-03-24T17:05:07+00:00,69467.35,69558.95,failed_triggered,False,SHORT because aggressive buying pressure 0.619 (absorbed); absorb score 0.681 (ask absorbed buys); range compression observed; 116 defense cycles seen; zone defended for 239 s; OFI score -0.265 (sell-side); trigger flow multiplier 1.40x; break 0.461% below zone
2026-03-24,BTC-USDT-SWAP-SHORT-1774372444000-31,SHORT,trigger,HIGH,7,2026-03-24T17:31:30+00:00,2026-03-24T17:44:26+00:00,69065.05,69268.45,failed_triggered,False,SHORT because absorb score 0.605 (ask absorbed buys); range compression observed; 4 defense cycles seen; zone defended for 1046 s; OFI score -0.182 (sell-side); trigger flow multiplier 1.40x; break 0.211% below zone
2026-03-24,BTC-USDT-SWAP-SHORT-1774374739000-32,SHORT,confirmed,HIGH,5,2026-03-24T17:55:19+00:00,,68958.653425,69133.15,invalidated_or_expired,,SHORT because absorb score 0.612 (ask absorbed buys); range compression observed; 55 defense cycles seen; zone defended for 180 s; OFI score -0.195 (sell-side)
2026-03-24,BTC-USDT-SWAP-SHORT-1774372202000-30,SHORT,confirmed,HIGH,5,2026-03-24T17:14:04+00:00,,69097.883775,69238.35,invalidated_or_expired,,SHORT because absorb score 0.628 (ask absorbed buys); range compression observed; 17 defense cycles seen; zone defended for 242 s; OFI score -0.134 (sell-side)
2026-03-24,BTC-USDT-SWAP-SHORT-1774381867000-33,SHORT,confirmed,MID,4,2026-03-24T19:54:07+00:00,,69250.85,69331.99867500001,invalidated_or_expired,,SHORT because absorb score 0.607 (ask absorbed buys); range compression observed; 116 defense cycles seen; zone defended for 180 s
2026-03-24,BTC-USDT-SWAP-LONG-1774385370000-34,LONG,trigger,HIGH,8,2026-03-24T21:01:09+00:00,2026-03-24T21:41:33+00:00,69984.040475,70203.05,failed_triggered,True,LONG because aggressive selling pressure 0.607 (absorbed); absorb score 0.668 (bid absorbed sells); range compression observed; 76 defense cycles seen; zone defended for 699 s; OFI score 0.222 (buy-side); trigger flow multiplier 1.48x; break 0.057% above zone
2026-03-24,BTC-USDT-SWAP-SHORT-1774389025000-35,SHORT,trigger,HIGH,8,2026-03-24T21:53:25+00:00,2026-03-24T22:30:14+00:00,70168.75,70294.179525,failed_triggered,True,SHORT because aggressive buying pressure 0.683 (absorbed); absorb score 0.751 (ask absorbed buys); range compression observed; 149 defense cycles seen; zone defended for 180 s; OFI score -0.313 (sell-side); trigger flow multiplier 2.16x; break 0.067% below zone
2026-03-24,BTC-USDT-SWAP-LONG-1774370647000-27,LONG,confirmed,HIGH,6,2026-03-24T17:15:14+00:00,,68905.45,70804.85,no_trigger,,LONG because aggressive selling pressure 0.601 (absorbed); absorb score 0.661 (bid absorbed sells); range compression observed; 10 defense cycles seen; zone defended for 1867 s; OFI score 0.152 (buy-side)
2026-03-24,BTC-USDT-SWAP-SHORT-1774389074000-36,SHORT,confirmed,HIGH,6,2026-03-24T22:48:06+00:00,,70105.25,70804.85,no_trigger,,SHORT because aggressive buying pressure 0.627 (absorbed); absorb score 0.689 (ask absorbed buys); range compression observed; 168 defense cycles seen; zone defended for 3412 s; OFI score -0.342 (sell-side)
2026-03-25,BTC-USDT-SWAP-SHORT-1774396839000-1,SHORT,trigger,HIGH,7,2026-03-25T00:14:08+00:00,2026-03-25T00:30:30+00:00,70488.588075,70728.55,failed_triggered,True,SHORT because absorb score 0.615 (ask absorbed buys); range compression observed; 10 defense cycles seen; zone defended for 809 s; OFI score 0.055 (WARNING: buy-side); trigger flow multiplier 5.75x; break 0.072% below zone
2026-03-25,BTC-USDT-SWAP-SHORT-1774397648000-4,SHORT,trigger,HIGH,7,2026-03-25T00:22:13+00:00,2026-03-25T00:30:31+00:00,70534.15,70697.95,failed_triggered,False,SHORT because absorb score 0.634 (ask absorbed buys); range compression observed; 14 defense cycles seen; zone defended for 485 s; OFI score -0.176 (sell-side); trigger flow multiplier 1.40x; break 0.108% below zone
2026-03-25,BTC-USDT-SWAP-LONG-1774397341000-2,LONG,trigger,HIGH,7,2026-03-25T00:12:01+00:00,2026-03-25T00:34:01+00:00,70595.03482500001,70728.55,failed_triggered,True,LONG because aggressive selling pressure 0.638 (absorbed); absorb score 0.702 (bid absorbed sells); range compression observed; 182 defense cycles seen; zone defended for 180 s; trigger flow multiplier 1.72x; break 0.075% above zone
2026-03-25,BTC-USDT-SWAP-LONG-1774397404000-3,LONG,trigger,HIGH,8,2026-03-25T00:13:04+00:00,2026-03-25T00:34:01+00:00,70648.408125,70728.55,failed_triggered,True,LONG because aggressive selling pressure 0.692 (absorbed); absorb score 0.761 (bid absorbed sells); range compression observed; 182 defense cycles seen; zone defended for 180 s; OFI score 0.220 (buy-side); trigger flow multiplier 1.98x; break 0.075% above zone
2026-03-25,BTC-USDT-SWAP-LONG-1774400096000-6,LONG,trigger,HIGH,8,2026-03-25T00:58:13+00:00,2026-03-25T01:11:53+00:00,70808.52802499999,70899.95,failed_triggered,False,LONG because aggressive selling pressure 0.638 (absorbed); absorb score 0.701 (bid absorbed sells); range compression observed; 130 defense cycles seen; zone defended for 197 s; OFI score 0.172 (buy-side); trigger flow multiplier 1.49x; break 0.070% above zone
2026-03-25,BTC-USDT-SWAP-LONG-1774407695000-9,LONG,trigger,HIGH,7,2026-03-25T03:13:50+00:00,2026-03-25T03:32:35+00:00,70392.55,70549.75,failed_triggered,True,LONG because absorb score 0.613 (bid absorbed sells); range compression observed; 5 defense cycles seen; zone defended for 735 s; OFI score -0.114 (WARNING: sell-side); trigger flow multiplier 1.40x; break 0.084% above zone
2026-03-25,BTC-USDT-SWAP-LONG-1774405086000-8,LONG,trigger,HIGH,8,2026-03-25T02:21:20+00:00,2026-03-25T03:37:33+00:00,70516.973875,70617.35,failed_triggered,False,LONG because aggressive selling pressure 0.720 (absorbed); absorb score 0.688 (bid absorbed sells); range compression observed; 109 defense cycles seen; zone defended for 194 s; OFI score 0.059 (buy-side); trigger flow multiplier 1.42x; break 0.247% above zone
2026-03-25,BTC-USDT-SWAP-LONG-1774401634000-7,LONG,trigger,HIGH,6,2026-03-25T01:24:53+00:00,2026-03-25T04:59:25+00:00,70701.15,70822.65,failed_triggered,False,LONG because absorb score 0.610 (bid absorbed sells); range compression observed; 72 defense cycles seen; zone defended for 259 s; trigger flow multiplier 1.42x; break 0.171% above zone
2026-03-25,BTC-USDT-SWAP-SHORT-1774408213000-10,SHORT,confirmed,HIGH,5,2026-03-25T03:44:58+00:00,,70377.45,70791.85,invalidated_or_expired,,SHORT because absorb score 0.608 (ask absorbed buys); range compression observed; 135 defense cycles seen; zone defended for 2085 s; OFI score -0.110 (sell-side)
2026-03-25,BTC-USDT-SWAP-SHORT-1774416093000-12,SHORT,trigger,HIGH,7,2026-03-25T06:03:42+00:00,2026-03-25T07:00:16+00:00,71039.15,71219.55,failed_triggered,True,SHORT because absorb score 0.606 (ask absorbed buys); range compression observed; 41 defense cycles seen; zone defended for 2529 s; OFI score 0.145 (WARNING: buy-side); trigger flow multiplier 1.41x; break 0.154% below zone
2026-03-25,BTC-USDT-SWAP-LONG-1774419017000-14,LONG,trigger,HIGH,8,2026-03-25T06:15:12+00:00,2026-03-25T08:30:40+00:00,70983.540475,71069.95,failed_triggered,False,LONG because aggressive selling pressure 0.632 (absorbed); absorb score 0.619 (bid absorbed sells); range compression observed; 112 defense cycles seen; zone defended for 295 s; OFI score 0.222 (buy-side); trigger flow multiplier 1.40x; break 0.182% above zone
2026-03-25,BTC-USDT-SWAP-LONG-1774425909000-16,LONG,trigger,HIGH,7,2026-03-25T08:27:37+00:00,2026-03-25T08:30:47+00:00,70752.65,71099.25,failed_triggered,False,LONG because absorb score 0.616 (bid absorbed sells); range compression observed; 19 defense cycles seen; zone defended for 1348 s; OFI score -0.142 (WARNING: sell-side); trigger flow multiplier 1.69x; break 0.200% above zone
2026-03-25,BTC-USDT-SWAP-LONG-1774416472000-13,LONG,trigger,HIGH,7,2026-03-25T05:32:19+00:00,2026-03-25T08:30:50+00:00,71107.678375,71209.35,failed_triggered,False,LONG because absorb score 0.600 (bid absorbed sells); range compression observed; 38 defense cycles seen; zone defended for 267 s; OFI score -0.062 (WARNING: sell-side); trigger flow multiplier 2.46x; break 0.056% above zone
2026-03-25,BTC-USDT-SWAP-SHORT-1774399490000-5,SHORT,confirmed,HIGH,6,2026-03-25T01:00:27+00:00,,70750.75,70965.75,invalidated_or_expired,,SHORT because aggressive buying pressure 0.732 (absorbed); absorb score 0.780 (ask absorbed buys); range compression observed; 106 defense cycles seen; zone defended for 937 s; OFI score -0.114 (sell-side)
2026-03-25,BTC-USDT-SWAP-LONG-1774415629000-11,LONG,trigger,HIGH,7,2026-03-25T05:27:52+00:00,2026-03-25T08:33:34+00:00,71052.35,71258.161275,failed_triggered,False,LONG because absorb score 0.619 (bid absorbed sells); range compression observed; 57 defense cycles seen; zone defended for 843 s; OFI score 0.159 (buy-side); trigger flow multiplier 1.42x; break 0.303% above zone
2026-03-25,BTC-USDT-SWAP-LONG-1774432966000-18,LONG,trigger,HIGH,7,2026-03-25T10:06:45+00:00,2026-03-25T10:47:53+00:00,71237.75,71375.720025,failed_triggered,True,LONG because absorb score 0.615 (bid absorbed sells); range compression observed; 66 defense cycles seen; zone defended for 239 s; OFI score -0.204 (WARNING: sell-side); trigger flow multiplier 1.61x; break 0.224% above zone
2026-03-25,BTC-USDT-SWAP-LONG-1774433029000-19,LONG,trigger,HIGH,8,2026-03-25T10:07:48+00:00,2026-03-25T10:47:55+00:00,71237.75,71359.15,failed_triggered,False,LONG because aggressive selling pressure 0.600 (absorbed); absorb score 0.660 (bid absorbed sells); range compression observed; 4 defense cycles seen; zone defended for 239 s; OFI score -0.316 (WARNING: sell-side); trigger flow multiplier 1.44x; break 0.220% above zone
2026-03-25,BTC-USDT-SWAP-LONG-1774436211000-21,LONG,trigger,HIGH,8,2026-03-25T11:04:33+00:00,2026-03-25T11:15:19+00:00,71428.75,71530.797525,failed_triggered,False,LONG because aggressive selling pressure 0.609 (absorbed); absorb score 0.612 (bid absorbed sells); range compression observed; 34 defense cycles seen; zone defended for 462 s; OFI score -0.275 (WARNING: sell-side); trigger flow multiplier 1.48x; break 0.055% above zone
2026-03-25,BTC-USDT-SWAP-SHORT-1774427887000-17,SHORT,confirmed,HIGH,6,2026-03-25T09:00:40+00:00,,71172.05,71449.95,invalidated_or_expired,,SHORT because aggressive buying pressure 0.628 (absorbed); absorb score 0.690 (ask absorbed buys); range compression observed; 14 defense cycles seen; zone defended for 1353 s; OFI score -0.222 (sell-side)
2026-03-25,BTC-USDT-SWAP-LONG-1774437718000-22,LONG,trigger,HIGH,7,2026-03-25T11:25:01+00:00,2026-03-25T11:29:43+00:00,71611.826175,71683.473825,failed_triggered,False,LONG because absorb score 0.605 (bid absorbed sells); range compression observed; 177 defense cycles seen; zone defended for 183 s; OFI score 0.077 (buy-side); trigger flow multiplier 1.73x; break 0.308% above zone
2026-03-25,BTC-USDT-SWAP-SHORT-1774435972000-20,SHORT,confirmed,HIGH,5,2026-03-25T10:55:58+00:00,,71459.702275,71548.25,invalidated_or_expired,,SHORT because absorb score 0.655 (ask absorbed buys); range compression observed; 38 defense cycles seen; zone defended for 186 s; OFI score -0.207 (sell-side)
2026-03-25,BTC-USDT-SWAP-LONG-1774437958000-23,LONG,trigger,HIGH,8,2026-03-25T11:34:44+00:00,2026-03-25T11:35:16+00:00,71675.494325,71944.95,failed_triggered,False,LONG because aggressive selling pressure 0.727 (absorbed); absorb score 0.800 (bid absorbed sells); range compression observed; 22 defense cycles seen; zone defended for 526 s; OFI score 0.149 (buy-side); trigger flow multiplier 2.88x; break 0.061% above zone
2026-03-25,BTC-USDT-SWAP-SHORT-1774439218000-24,SHORT,trigger,HIGH,7,2026-03-25T11:52:41+00:00,2026-03-25T12:18:53+00:00,71481.05,71790.42727500001,failed_triggered,True,SHORT because absorb score 0.607 (ask absorbed buys); range compression observed; 7 defense cycles seen; zone defended for 343 s; OFI score -0.532 (sell-side); trigger flow multiplier 1.42x; break 0.176% below zone
2026-03-25,BTC-USDT-SWAP-LONG-1774445278000-26,LONG,confirmed,HIGH,5,2026-03-25T13:42:18+00:00,,71549.157525,71925.95,invalidated_or_expired,,LONG because absorb score 0.646 (bid absorbed sells); range compression observed; 37 defense cycles seen; zone defended for 860 s; OFI score 0.086 (buy-side)
2026-03-25,BTC-USDT-SWAP-SHORT-1774446087000-27,SHORT,trigger,HIGH,7,2026-03-25T14:07:46+00:00,2026-03-25T15:07:55+00:00,71350.05,71915.35,failed_triggered,False,SHORT because aggressive buying pressure 0.636 (absorbed); absorb score 0.699 (ask absorbed buys); range compression observed; 19 defense cycles seen; zone defended for 1579 s; trigger flow multiplier 1.40x; break 0.463% below zone
2026-03-25,BTC-USDT-SWAP-SHORT-1774439561000-25,SHORT,trigger,HIGH,7,2026-03-25T12:28:49+00:00,2026-03-25T15:09:18+00:00,71078.35,71815.05,failed_triggered,False,SHORT because absorb score 0.629 (ask absorbed buys); range compression observed; 99 defense cycles seen; zone defended for 2168 s; OFI score -0.117 (sell-side); trigger flow multiplier 1.40x; break 0.244% below zone
2026-03-25,BTC-USDT-SWAP-LONG-1774448158000-28,LONG,confirmed,MID,4,2026-03-25T14:42:55+00:00,,71225.15,71520.75,invalidated_or_expired,,LONG because absorb score 0.627 (bid absorbed sells); range compression observed; 11 defense cycles seen; zone defended for 1617 s
2026-03-25,BTC-USDT-SWAP-SHORT-1774452639000-29,SHORT,confirmed,MID,4,2026-03-25T15:40:35+00:00,,70793.25,71055.55,invalidated_or_expired,,SHORT because absorb score 0.607 (ask absorbed buys); range compression observed; 4 defense cycles seen; zone defended for 596 s
2026-03-25,BTC-USDT-SWAP-SHORT-1774460558000-31,SHORT,trigger,HIGH,7,2026-03-25T17:45:38+00:00,2026-03-25T17:53:24+00:00,70824.61997500001,70971.45,failed_triggered,True,SHORT because absorb score 0.627 (ask absorbed buys); range compression observed; 42 defense cycles seen; zone defended for 180 s; OFI score -0.207 (sell-side); trigger flow multiplier 1.43x; break 0.095% below zone
2026-03-25,BTC-USDT-SWAP-SHORT-1774459290000-30,SHORT,trigger,HIGH,7,2026-03-25T17:24:36+00:00,2026-03-25T17:55:04+00:00,70963.950275,71108.35,failed_triggered,False,SHORT because absorb score 0.630 (ask absorbed buys); range compression observed; 3 defense cycles seen; zone defended for 186 s; OFI score 0.075 (WARNING: buy-side); trigger flow multiplier 1.54x; break 0.339% below zone
2026-03-25,BTC-USDT-SWAP-SHORT-1774461630000-32,SHORT,confirmed,HIGH,5,2026-03-25T18:03:31+00:00,,70718.273175,70789.026825,invalidated_or_expired,,SHORT because aggressive buying pressure 0.668 (absorbed); absorb score 0.733 (ask absorbed buys); range compression observed; 59 defense cycles seen; zone defended for 181 s
2026-03-25,BTC-USDT-SWAP-LONG-1774480244000-33,LONG,confirmed,HIGH,5,2026-03-25T23:21:31+00:00,,71156.05,71431.647975,no_trigger,,LONG because absorb score 0.615 (bid absorbed sells); range compression observed; 72 defense cycles seen; zone defended for 647 s; OFI score 0.307 (buy-side)
2026-03-26,BTC-USDT-SWAP-LONG-1774483234000-1,LONG,trigger,HIGH,8,2026-03-26T00:14:56+00:00,2026-03-26T00:49:02+00:00,71165.45,71352.608475,failed_triggered,True,LONG because aggressive selling pressure 0.671 (absorbed); absorb score 0.738 (bid absorbed sells); range compression observed; 80 defense cycles seen; zone defended for 862 s; OFI score -0.166 (WARNING: sell-side); trigger flow multiplier 2.87x; break 0.079% above zone
2026-03-26,BTC-USDT-SWAP-LONG-1774484096000-2,LONG,trigger,HIGH,8,2026-03-26T00:24:34+00:00,2026-03-26T00:49:02+00:00,71174.345025,71358.25,failed_triggered,True,LONG because aggressive selling pressure 0.663 (absorbed); absorb score 0.729 (bid absorbed sells); range compression observed; 42 defense cycles seen; zone defended for 578 s; OFI score 0.488 (buy-side); trigger flow multiplier 1.81x; break 0.071% above zone
2026-03-26,BTC-USDT-SWAP-SHORT-1774485627000-4,SHORT,trigger,HIGH,8,2026-03-26T00:50:33+00:00,2026-03-26T00:54:02+00:00,71274.394975,71409.05,primary_unique_reached_move,True,SHORT because aggressive buying pressure 0.633 (absorbed); absorb score 0.679 (ask absorbed buys); range compression observed; 116 defense cycles seen; zone defended for 606 s; OFI score 0.111 (WARNING: buy-side); trigger flow multiplier 2.47x; break 0.102% below zone
2026-03-26,BTC-USDT-SWAP-SHORT-1774484401000-3,SHORT,trigger,HIGH,6,2026-03-26T00:40:27+00:00,2026-03-26T00:55:07+00:00,71187.138625,71375.45,duplicate_reached_move,False,SHORT because absorb score 0.631 (ask absorbed buys); range compression observed; 111 defense cycles seen; zone defended for 1226 s; trigger flow multiplier 1.42x; break 0.067% below zone
2026-03-26,BTC-USDT-SWAP-SHORT-1774487843000-6,SHORT,trigger,HIGH,7,2026-03-26T01:20:23+00:00,2026-03-26T02:12:18+00:00,71117.473475,71208.55,duplicate_reached_move,True,SHORT because absorb score 0.607 (ask absorbed buys); range compression observed; 129 defense cycles seen; zone defended for 180 s; OFI score 0.135 (WARNING: buy-side); trigger flow multiplier 2.30x; break 0.065% below zone
2026-03-26,BTC-USDT-SWAP-LONG-1774486088000-5,LONG,confirmed,HIGH,6,2026-03-26T00:57:52+00:00,,71112.95,71415.639975,invalidated_or_expired,,LONG because aggressive selling pressure 0.617 (absorbed); absorb score 0.678 (bid absorbed sells); range compression observed; 15 defense cycles seen; zone defended for 584 s; OFI score 0.095 (buy-side)
2026-03-26,BTC-USDT-SWAP-SHORT-1774493504000-10,SHORT,trigger,HIGH,8,2026-03-26T02:54:51+00:00,2026-03-26T03:04:13+00:00,70829.45,70900.482525,duplicate_reached_move,False,SHORT because aggressive buying pressure 0.643 (absorbed); absorb score 0.708 (ask absorbed buys); range compression observed; 153 defense cycles seen; zone defended for 187 s; OFI score 0.125 (WARNING: buy-side); trigger flow multiplier 1.48x; break 0.061% below zone
